mounth,failCount,failPause,failMax,lifeTime,activeLife,calls,tariffPrice,tariffSpeed,payments,paymentSum,sms,outflow
2,3,4440,3180,18489599,18489600,0,990,100,2,1980,0,0
2,2,3720,2160,2246399,2246400,0,550,50,2,3200,3,0
2,7,30580,18639,16156799,16070400,0,650,100,2,1440,0,0
2,4,4380,3120,18575999,18576000,2,1390,1000,4,4170,1,0
2,4,4380,3120,16156799,16156800,2,990,100,2,1980,0,0
2,4,19380,16560,18921599,18230400,0,990,100,2,1980,5,0
2,6,22387,11587,18748799,18403200,0,650,100,2,1237,2,0
2,4,4380,3120,18489599,18489600,0,990,100,2,2280,1,0
2,23,45900,19020,18057599,18057600,0,650,100,3,1155,0,0
2,14,29280,18960,18748799,14169600,0,650,100,3,570,1,0
2,7,28936,17100,18403199,18403200,1,500,50,2,1000,0,0
2,6,19680,16560,18057599,12787200,0,990,100,0,0,2,0
2,3,4440,3180,16675199,16675200,7,990,100,3,1993,1,0
2,3,4440,3180,17107199,17107200,0,120,1,2,7000,3,0
2,7,14217,9657,18489599,18489600,2,650,100,3,1950,1,0
2,6,22387,11587,18143999,18144000,0,800,100,2,1600,0,0
2,7,30580,18638,17798399,17798400,0,650,100,4,2000,0,0
2,6,27064,16620,18143999,7603200,0,500,50,0,0,0,0
2,7,30580,18638,15465599,15465600,2,800,100,3,3000,2,0
2,7,14217,9657,9417599,9417600,4,849,100,2,1698,1,0
2,1,3960,3960,1555199,1555200,2,600,100,1,628,1,0
2,8,37573,19140,13219199,13219200,0,600,100,2,1200,2,0
2,7,14217,9657,17366399,16848000,0,800,100,2,1547,5,0
2,4,4380,3120,18143999,18144000,0,990,100,2,1980,1,0
2,6,22387,11587,17884799,17712000,0,500,50,2,1000,4,0
2,3,4440,3180,17798399,17798400,0,990,100,3,2640,2,0
2,4,19380,16560,18057599,17366400,5,990,100,2,1750,4,0
2,8,37573,19140,8467199,8467200,3,550,50,2,1170,2,0
2,5,15060,9480,3369599,3369600,6,600,100,3,1040,9,0
2,8,37573,19140,12268799,12268800,0,550,50,2,1100,0,0
2,6,22387,11587,17798399,17798400,1,650,100,3,1900,0,0
2,3,4440,3180,16156799,10281600,0,990,100,2,1969,2,0
2,4,19380,16560,16502399,16502400,0,990,100,2,1980,8,0
2,3,4440,3180,16415999,15465600,2,990,100,2,990,2,0
2,4,19380,16560,16070399,16070400,0,990,100,2,1980,0,0
2,3,4440,3180,16761599,16761600,0,1390,1000,2,4240,4,0
2,8,40309,19260,4406399,4406400,9,550,50,2,3497,8,0
2,6,22387,11587,14774399,14774400,2,650,100,2,1700,3,0
2,4,4380,3120,17625599,7084800,2,990,100,0,0,6,0
2,1,1620,1620,13046399,2505600,0,990,100,0,0,1,0
2,6,15480,9540,15033599,12873600,0,650,100,3,1408,2,0
2,21,43860,19200,15811199,15811200,2,650,100,2,1450,1,0
2,4,4380,3120,11750399,11750400,3,800,50,2,1600,2,0
2,3,4440,3180,16675199,16675200,0,990,100,1,990,1,0
2,2,3720,2160,17107199,8726400,3,1100,300,1,500,4,0
2,4,19380,16560,14428799,14428800,1,990,100,2,1980,2,0
2,4,24014,15000,14428799,4492800,0,650,100,0,0,0,0
2,3,4440,3180,16847999,16848000,2,1390,1000,1,1390,2,0
2,6,15480,9540,17366399,17193600,0,650,100,2,1700,2,0
2,3,4440,3180,15465599,15465600,0,990,100,1,1000,0,1
2,22,45360,19020,14428799,13996800,4,650,100,2,1300,9,0
2,27,108060,66180,16415999,16416000,0,500,50,2,1000,2,0
2,4,4380,3120,14860799,14860800,0,990,100,3,1980,2,0
2,7,30580,18638,15983999,15033600,2,800,100,2,1316,0,0
2,7,14217,9657,16847999,16848000,9,500,50,2,1500,3,0
2,7,14217,9657,13564799,10022400,14,600,100,2,1000,1,0
2,4,19380,16560,14342399,14342400,4,1390,1000,1,1390,0,0
2,4,19380,16560,16847999,16848000,1,1390,1000,2,2780,0,0
2,6,22387,11587,16156799,16156800,1,500,50,2,1000,4,0
2,0,0,0,16934399,10368000,0,650,100,0,0,0,0
2,4,4380,3120,14687999,14688000,0,990,100,2,2640,3,0
2,7,30580,18639,16761599,16761600,0,650,100,1,500,0,0
2,7,19740,16560,16761599,16761600,0,990,100,2,1980,1,0
2,11,26661,19281,15638399,15465600,0,990,100,2,1950,4,0
2,7,29663,20303,9676799,9676800,0,650,100,3,1950,1,0
2,7,30580,18638,16588799,16502400,1,650,100,2,1478,2,1
2,7,30580,18639,16502399,16502400,4,650,100,3,1350,1,0
2,7,16260,9540,16502399,14601600,0,650,100,3,1700,2,0
2,22,42840,19020,15465599,15465600,0,500,50,2,1100,2,0
2,3,4440,3180,14774399,14774400,17,1390,1000,2,2780,5,0
2,4,19380,16560,15465599,15465600,1,990,100,2,1980,0,0
2,4,4380,3120,15724799,15724800,0,1390,1000,2,2780,0,0
2,7,30580,18638,15724799,15724800,0,800,100,2,1600,4,0
2,4,4380,3120,15465599,15465600,2,1390,1000,2,2780,3,0
2,3,4440,3180,14169599,5788800,0,990,100,1,1000,1,0
2,7,14217,9657,15465599,15465600,1,650,100,2,1700,1,0
2,7,30580,18638,3628799,950400,4,600,100,1,600,7,0
2,3,4440,3180,13651199,13651200,5,990,100,2,1980,0,0
2,2,3720,2160,2159999,2160000,2,699,70,2,1394,6,0
2,7,14217,9657,7775999,7776000,0,600,100,4,2049,3,0
2,3,4440,3180,15379199,13996800,0,1390,1000,3,3485,2,0
2,6,19680,16560,15724799,15724800,0,1390,1000,2,2751,1,0
2,12,39916,19140,15724799,15724800,1,650,100,2,1300,4,0
2,6,22387,11587,15033599,14774400,0,800,100,2,2720,3,0
2,3,4440,3180,13737599,12268800,1,990,100,2,2271,2,0
2,4,19380,16560,14428799,14428800,0,990,100,2,3380,2,0
2,6,19680,16560,15465599,9244800,0,990,100,2,832,4,0
2,11,26661,19281,14687999,14688000,0,990,100,2,1800,2,0
2,4,19380,16560,14687999,14688000,1,1390,1000,2,2780,2,0
2,4,4380,3120,14342399,14169600,0,990,100,3,2114,2,0
2,20,122859,56914,15292799,15292800,1,650,100,2,2380,5,0
2,7,22554,11694,14428799,14428800,0,650,100,3,1410,2,0
2,4,4380,3120,14428799,13305600,0,990,100,3,2024,0,0
2,7,14217,9657,15033599,15033600,1,650,100,2,1300,2,0
2,6,15420,9480,15119999,15120000,1,650,100,2,1300,2,0
2,6,19680,16560,14342399,13910400,9,990,100,2,1826,4,0
2,7,36392,24540,15033599,15033600,1,650,100,3,1950,3,0
2,5,7860,4560,14169599,14169600,1,650,100,2,1500,1,0
2,3,4440,3180,13651199,13651200,0,990,100,2,2000,5,0
2,7,36393,24540,14428799,14428800,1,650,100,2,1300,0,0
2,16,40320,17640,11318399,3196800,0,650,100,0,0,0,0
2,7,36393,24540,14774399,14774400,0,650,100,2,1300,0,0
2,7,19740,16560,13996799,13996800,0,990,100,2,1980,2,0
2,3,4440,3180,94607999,61948800,3,990,100,2,1980,0,0
2,4,4380,3120,13996799,13046400,0,990,100,2,2015,1,0
2,4,19380,16560,14083199,14083200,3,990,100,2,1980,1,0
2,7,19740,16560,13391999,13392000,0,990,100,2,1980,0,0
2,4,4380,3120,12959999,12960000,2,990,100,3,2290,0,0
2,3,4440,3180,13651199,13651200,0,990,100,2,2000,0,0
2,4,19380,16560,13564799,13564800,1,1390,1000,3,4190,4,0
2,4,19380,16560,13737599,13737600,3,990,100,3,2970,3,0
2,11,26661,19281,13564799,13392000,0,990,100,2,2540,6,0
2,8,37573,19140,13737599,13737600,2,600,100,2,1300,4,0
2,4,4380,3120,13823999,13824000,0,1299,200,2,2598,0,0
2,3,4440,3180,11231999,11232000,0,1200,200,2,2900,4,0
2,3,4440,3180,13651199,13651200,0,1200,200,1,2500,0,0
2,6,27064,16620,11750399,11750400,13,699,70,2,1398,2,0
2,20,122859,56914,13651199,13651200,0,600,100,3,1100,1,0
2,4,19380,16560,8467199,8467200,0,1149,100,2,3098,0,0
2,5,7860,4560,12355199,12355200,0,600,100,2,1150,0,0
2,4,19380,16560,13219199,13219200,0,1149,100,2,2298,0,0
2,4,19380,16560,13219199,13219200,2,1149,100,4,3447,6,0
2,4,19380,16560,10281599,10281600,7,120,1,2,5400,0,0
2,6,19680,16560,12268799,7948800,2,1500,300,1,697,2,0
2,4,4380,3120,13046399,13046400,0,1149,100,2,2298,0,0
2,3,4440,3180,11923199,11923200,0,1200,200,3,3600,3,0
2,12,39916,19140,13046399,13046400,0,849,100,2,2358,4,0
2,6,27064,16620,12959999,12960000,2,600,100,3,1800,3,0
2,7,30580,18639,12959999,12960000,1,600,100,2,1200,1,1
2,3,4440,3180,9676799,9676800,9,950,100,2,2900,5,0
2,0,0,0,8639999,345600,0,1200,200,0,0,1,0
2,4,4380,3120,12527999,7430400,0,1149,100,1,118,0,0
2,7,19740,16560,12355199,12096000,0,1149,100,2,2196,5,0
2,1,3900,3900,2246399,2246400,9,500,50,1,4500,6,0
2,13,25560,18960,12614399,12441600,0,600,100,2,1200,4,0
2,4,4380,3120,11663999,11664000,0,1149,100,2,2298,1,0
2,6,7020,3720,12614399,12096000,0,600,100,2,1161,4,0
2,7,30580,18639,12614399,12614400,6,699,70,2,1399,5,0
2,3,4440,3180,12700799,12700800,2,1149,100,2,2298,4,0
2,3,4440,3180,9590399,9590400,0,1299,200,3,2300,0,0
2,4,4380,3120,12355199,12355200,1,1149,100,2,2298,3,0
2,6,15600,9540,11923199,11923200,8,600,100,2,1200,5,0
2,11,26661,19281,12355199,12355200,2,1200,200,3,3500,3,0
2,4,19380,16560,12527999,12009600,1,1149,100,3,3074,4,0
2,3,4440,3180,12009599,12009600,0,1149,100,2,3098,2,0
2,1,1560,1560,2332799,2332800,2,950,100,2,4777,4,0
2,10,23066,11606,11145599,11145600,2,600,100,2,1200,0,0
2,4,4380,3120,7775999,7776000,4,1200,200,2,2400,0,0
2,4,19380,16560,12355199,12355200,0,1149,100,1,479,0,0
2,7,14217,9657,11318399,11318400,5,600,100,2,1200,5,0
2,7,14217,9657,8294399,8294400,0,600,100,0,0,1,0
2,22,45300,19260,12182399,12182400,0,849,100,2,1700,2,0
2,0,0,0,431999,432000,0,1000,300,1,350,15,0
2,6,22387,11587,5788799,5011200,5,550,50,2,750,6,1
2,7,30580,18639,11923199,11923200,22,600,100,2,1200,1,0
2,0,0,0,11231999,691200,0,600,100,0,0,1,0
2,8,37573,19140,7775999,7776000,7,849,100,2,3322,1,0
2,8,37573,19140,3628799,3628800,0,600,100,3,1770,7,0
2,8,37573,19140,9417599,9417600,2,600,100,0,0,0,0
2,7,14217,9657,11923199,11923200,6,699,70,2,1049,8,0
2,4,4860,3180,11663999,10972800,1,699,70,2,1643,4,0
2,6,7020,3720,11923199,11923200,4,699,70,2,1398,4,0
2,6,22387,11587,11923199,11404800,0,600,100,2,1080,1,0
2,4,4380,3120,12009599,11664000,7,1149,100,2,2158,1,0
2,3,4440,3180,11923199,11923200,2,1149,100,2,2298,4,0
2,3,4440,3180,11923199,11923200,0,1299,200,3,1918,1,0
2,3,4440,3180,10886399,10886400,0,1149,100,2,3000,0,0
2,6,22387,11587,11577599,10195200,0,600,100,2,1012,4,0
2,6,22387,11587,11577599,11577600,0,600,100,2,1200,0,0
2,10,23066,11606,10972799,10972800,0,600,100,2,1200,2,0
2,5,15060,9480,3628799,3628800,0,600,100,2,3500,8,0
2,3,4440,3180,11231999,11232000,0,1149,100,2,2299,0,0
2,7,28934,17100,11663999,11664000,8,600,100,2,852,3,0
2,6,22387,11587,11404799,11318400,1,600,100,2,1200,4,0
2,7,14592,9492,11145599,11059200,3,1000,300,2,1968,7,0
2,2,2700,2340,10540799,10540800,6,600,100,2,1400,6,0
2,10,23066,11606,11145599,11145600,2,600,100,1,600,0,0
2,10,23066,11606,11145599,11145600,0,600,100,2,1200,2,0
2,7,30580,18638,11145599,11145600,0,600,100,1,600,1,0
2,10,23066,11606,11231999,11145600,0,600,100,2,1081,2,0
2,3,4440,3180,10972799,10972800,2,1299,200,2,2598,2,0
2,7,28934,17100,10886399,5616000,0,600,100,0,0,3,0
2,7,14217,9657,10627199,10627200,0,600,100,1,600,2,0
2,6,22387,11587,10886399,10886400,0,849,100,1,283,2,0
2,4,4380,3120,8899199,8899200,0,1200,200,1,1200,1,0
2,4,4380,3120,7171199,7171200,0,1500,300,0,0,0,0
2,4,4380,3120,8899199,8899200,0,1149,100,2,1658,0,0
2,8,29175,17100,10627199,10627200,0,600,100,2,1819,2,0
2,6,5340,3180,10886399,10886400,15,600,100,2,1177,3,0
2,4,19380,16560,10540799,10540800,0,1149,100,2,3098,1,0
2,3,4440,3180,10108799,10108800,0,1200,200,1,1200,1,0
2,2,3960,3900,2332799,2332800,12,849,100,1,4850,4,0
2,21,43860,19200,10540799,8294400,1,600,100,1,720,2,0
2,7,14217,9657,5702399,5702400,3,600,100,3,2847,0,0
2,7,14217,9657,5788799,5788800,5,849,100,3,2211,2,0
2,0,0,0,2851199,172800,0,550,50,1,2850,5,0
2,6,22387,11587,10195199,10195200,0,1000,300,1,3000,0,0
2,10,23066,11606,10627199,10627200,0,600,100,2,1200,2,0
2,4,19380,16560,4665599,4665600,3,950,100,2,6940,3,0
2,5,6900,3720,10540799,10540800,0,699,70,2,1398,3,0
2,0,0,0,9935999,259200,0,1149,100,0,0,1,0
2,4,19380,16560,9590399,9590400,0,1200,200,2,1978,0,0
2,18,76860,23954,9849599,8812800,0,600,100,2,966,2,0
2,4,19380,16560,9935999,9936000,8,1299,200,2,3035,7,0
2,3,4440,3180,9590399,9590400,3,1149,100,2,2798,1,0
2,7,30580,18638,9590399,9590400,1,600,100,1,600,2,0
2,7,16260,9540,8985599,8985600,0,600,100,2,1200,0,0
2,3,4440,3180,9590399,7948800,0,1149,100,1,1149,0,0
2,7,14217,9657,8726399,8726400,4,600,100,3,1800,0,0
2,3,4440,3180,9590399,9072000,0,1200,200,2,2346,3,0
2,7,30580,18639,9158399,9158400,2,600,100,3,1540,0,0
2,5,7800,4560,8294399,8294400,0,550,50,2,1100,0,0
2,4,4380,3120,9590399,6912000,3,1149,100,1,575,2,0
2,6,15420,9540,9503999,8467200,0,600,100,3,1703,4,0
2,7,30580,18639,9503999,9417600,14,600,100,3,1281,4,0
2,6,27064,16620,9763199,6480000,0,849,100,1,629,2,0
2,6,15480,9540,9590399,9158400,0,849,100,1,1000,1,0
2,4,4380,3120,7775999,7776000,0,1299,200,2,2607,1,0
2,4,4380,3120,9331199,9331200,1,1149,100,2,1724,0,0
2,3,4440,3180,9676799,9676800,3,1200,200,2,2400,2,0
2,3,4440,3180,6998399,6998400,2,1149,100,1,320,1,0
2,4,4380,3120,6998399,6998400,0,1299,200,2,2598,0,0
2,4,4380,3120,8726399,8726400,0,1149,100,3,2650,1,0
2,11,26661,19281,8726399,8726400,0,1149,100,3,2749,0,0
2,11,26661,19281,8553599,5875200,0,1200,200,2,2072,2,0
2,3,4440,3180,8294399,8294400,4,1500,300,2,1850,8,0
2,6,15600,9540,8553599,604800,0,699,70,0,0,0,0
2,7,30580,18638,8294399,8294400,1,600,100,2,1190,0,0
2,4,19380,16560,7171199,7171200,0,1149,100,1,235,1,0
2,7,30580,18638,8812799,8121600,5,600,100,1,1094,3,0
2,3,4440,3180,8207999,8208000,0,1149,100,3,3447,2,0
2,1,2160,2160,950399,950400,1,849,100,1,650,2,0
2,7,14217,9657,8467199,8467200,0,600,100,1,600,1,0
2,6,22387,11587,8121599,3283200,3,600,100,0,0,5,0
2,6,22387,11587,8121599,8121600,2,600,100,3,2390,5,0
2,3,4440,3180,7516799,7516800,3,950,100,2,1747,8,0
2,4,19380,16560,8294399,8294400,0,1149,100,2,2535,0,0
2,4,19380,16560,7516799,7516800,1,1200,200,2,1800,1,0
2,4,4380,3120,8121599,6825600,2,1149,100,2,2298,1,0
2,3,4440,3180,4665599,4665600,21,1149,100,2,4214,11,0
2,18,76860,23954,8467199,8467200,0,1000,300,2,2000,0,0
2,3,4440,3180,7430399,7430400,1,1200,200,2,2284,0,0
2,4,19380,16560,7775999,7776000,0,1299,200,2,2513,3,0
2,4,19380,16560,6479999,6480000,0,1149,100,1,1149,2,0
2,6,27064,16620,6393599,6393600,0,600,100,3,1452,2,0
2,3,4440,3180,7430399,7430400,0,950,100,2,1666,2,0
2,3,4440,3180,7689599,7689600,8,1149,100,2,2593,4,0
2,7,28936,17100,7516799,7516800,0,600,100,2,1200,0,0
2,3,4440,3180,7257599,7257600,0,1149,100,1,1001,2,0
2,4,4380,3120,7171199,7171200,0,1149,100,1,982,2,0
2,3,4440,3180,5356799,5356800,1,1149,100,3,2334,0,0
2,4,19380,16560,7516799,7516800,0,1149,100,2,2115,0,0
2,4,4380,3120,6479999,6480000,5,1200,200,2,1742,2,0
2,4,19380,16560,6911999,6912000,0,1149,100,3,3002,1,0
2,6,5340,3180,4406399,4406400,2,600,100,2,3300,17,0
2,3,4440,3180,7084799,7084800,1,1149,100,2,2298,0,0
2,3,4440,3180,6307199,6307200,0,1149,100,2,1750,3,0
2,3,4440,3180,6911999,6912000,1,1149,100,2,1853,2,0
2,6,27064,16620,6134399,6134400,0,699,70,2,1398,5,0
2,10,23066,11606,6566399,5616000,1,849,100,2,959,0,0
2,4,4380,3120,6479999,6480000,1,1149,100,2,2210,1,0
2,7,36392,24540,7257599,7257600,7,600,100,2,1758,2,0
2,7,30580,18639,6393599,6393600,3,600,100,2,1200,1,0
2,3,4440,3180,5443199,4147200,1,1149,100,1,1200,2,0
2,10,23066,11606,7084799,7084800,5,550,50,3,1473,3,0
2,1,1560,1560,1555199,1555200,0,1000,300,1,1400,3,0
2,8,23307,11607,6393599,6393600,0,849,100,2,1204,3,0
2,5,15060,9480,3628799,3628800,4,600,100,2,1320,6,0
2,0,0,0,259199,259200,0,849,100,1,850,3,0
2,10,23066,11606,6566399,6566400,0,849,100,2,1625,0,0
2,6,27064,16620,6047999,6048000,6,600,100,2,774,9,0
2,7,28936,17100,6566399,2073600,0,550,50,1,266,0,0
2,6,22387,11587,3196799,2419200,0,600,100,2,371,3,0
2,5,7860,4560,5443199,5443200,2,699,70,2,1500,0,0
2,4,19380,16560,6393599,6393600,12,1149,100,2,2298,3,0
2,10,23066,11606,6566399,6566400,3,600,100,2,1200,5,0
2,5,6900,3720,6739199,6480000,4,600,100,2,1671,9,0
2,4,4380,3120,6393599,6393600,2,1200,200,2,1704,4,0
2,4,4380,3120,6566399,6134400,3,1200,200,2,2216,4,0
2,6,22387,11587,5788799,5788800,0,550,50,3,756,2,0
2,3,4440,3180,6566399,6566400,0,1149,100,3,2953,2,0
2,7,36393,24540,6479999,6480000,24,600,100,2,1171,2,0
2,8,23307,11607,6479999,6480000,16,600,100,2,1421,4,0
2,4,4380,3120,6393599,6393600,0,1149,100,3,2780,0,0
2,4,4380,3120,6307199,6307200,1,1149,100,3,3447,0,0
2,8,14586,9666,5443199,5443200,6,849,100,2,903,2,0
2,4,4380,3120,6047999,6048000,0,1299,200,2,1675,2,0
2,3,4440,3180,5702399,5702400,3,1200,200,3,2194,2,0
2,8,37573,19140,4751999,4752000,3,849,100,4,4927,3,0
2,3,4380,3120,3283199,3283200,5,950,100,3,2122,10,0
2,8,8442,2802,2851199,2851200,7,1149,100,2,5375,3,0
2,3,4320,3120,4147199,4147200,2,1149,100,3,7900,4,0
2,3,4440,3180,5356799,5356800,2,950,100,2,1881,0,0
2,3,4440,3180,5356799,5356800,1,950,100,3,1031,1,0
2,8,37573,19140,5270399,5270400,11,849,100,3,2547,3,0
2,3,4440,3180,5183999,5184000,3,120,1,1,6800,0,0
2,3,4320,3120,3369599,3369600,2,1500,300,4,7400,4,0
2,8,23307,11607,5270399,2592000,2,600,100,1,600,4,0
2,1,3960,3960,3715199,3715200,4,849,100,2,3489,4,0
2,8,40309,19260,5270399,5270400,1,849,100,3,4197,1,0
2,6,15600,9540,5529599,5529600,2,600,100,2,1000,0,0
2,13,25560,18960,5356799,5356800,3,600,100,2,1200,1,0
2,5,7860,4560,5356799,5356800,4,600,100,3,1250,3,0
2,8,37573,19140,5097599,5097600,6,600,100,3,2510,7,0
2,4,19380,16560,5097599,5097600,3,1149,100,4,7421,2,0
2,10,10182,4542,3369599,3369600,6,1200,200,1,4520,5,0
2,9,132602,74408,5097599,5097600,1,600,100,2,3460,2,0
2,3,4320,3120,3283199,3283200,10,1149,100,3,4066,5,0
2,6,4740,3120,3542399,3283200,5,1149,100,3,6600,4,0
2,7,30580,18638,4665599,4665600,1,600,100,2,3360,6,0
2,3,4440,3180,4665599,4665600,5,1299,200,3,7594,3,0
2,3,4380,3120,3455999,3456000,0,950,100,2,4550,2,0
2,3,4320,3120,4060799,4060800,9,1149,100,3,5211,4,0
2,3,4380,3120,3974399,3974400,1,950,100,2,6925,5,0
2,5,17804,9540,4319999,4320000,2,550,50,2,898,5,0
2,3,4320,3120,3715199,3715200,1,1200,200,2,4680,5,0
2,6,15600,9540,3974399,3974400,1,600,100,2,900,4,0
2,5,6960,3720,4751999,2851200,8,600,100,2,1200,4,0
2,10,10182,4542,4060799,4060800,4,1200,200,3,4840,5,0
2,3,4440,3180,3542399,3542400,20,1149,100,2,4532,5,0
2,6,14097,9657,4147199,4147200,4,600,100,2,3240,7,0
2,4,7380,4560,3974399,3974400,5,600,100,4,3000,8,0
2,6,15840,9480,4060799,4060800,1,849,100,3,2151,3,0
2,6,15480,9480,3715199,3715200,6,849,100,2,3489,4,0
2,3,4980,2160,2332799,1296000,0,550,50,1,550,5,0
2,4,3120,1620,2851199,2851200,5,1149,100,3,5075,8,0
2,2,2820,1560,2678399,2678400,1,950,100,2,4900,8,0
2,3,4440,3180,3283199,3283200,2,1500,300,4,10350,6,0
2,4,6480,3660,3801599,3801600,0,600,100,1,860,4,0
2,3,4380,3120,3974399,3974400,2,1149,100,2,10524,3,0
2,0,0,0,3023999,3024000,0,120,1,2,8550,2,0
2,1,3900,3900,1209599,1209600,0,550,50,1,550,5,0
2,0,0,0,3369599,172800,4,600,100,3,1360,3,0
2,5,15120,9540,4060799,4060800,1,600,100,1,1000,2,0
2,2,2760,1560,2937599,2937600,4,1200,200,2,4320,6,0
2,1,3960,3960,1727999,1728000,1,600,100,2,987,3,0
2,3,4440,3180,3887999,3888000,2,1149,100,3,2834,4,0
2,3,4320,3120,3542399,3542400,1,1500,300,3,9000,5,0
2,6,4740,3120,3283199,3283200,4,950,100,2,5161,5,0
2,2,2820,1560,2851199,2851200,10,1149,100,3,4226,4,0
2,6,15840,9480,3628799,3628800,3,1000,300,1,1500,4,0
2,6,15480,9480,3715199,3715200,2,849,100,3,4338,5,0
2,2,2820,1560,3023999,3024000,3,1149,100,2,4302,3,0
2,10,23066,11606,3455999,3456000,9,600,100,3,1380,7,0
2,0,0,0,3628799,3628800,13,600,100,3,1420,14,1
2,0,0,0,3542399,2419200,4,1000,300,3,1933,12,0
2,0,0,0,259199,259200,0,600,100,0,0,3,0
2,2,4020,3960,2332799,2332800,8,650,100,2,3516,11,0
2,0,0,0,431999,432000,0,699,70,1,350,4,0
2,4,15000,9540,3283199,3283200,1,550,50,2,2978,4,0
2,2,2820,1560,2937599,2937600,0,950,100,3,5795,3,0
2,2,2820,1560,1641599,1641600,3,950,100,1,950,5,0
2,4,9720,5700,2937599,2937600,4,600,100,2,5260,4,0
2,2,2820,1560,3023999,3024000,19,1149,100,2,1802,10,0
2,1,1560,1560,2332799,2332800,0,950,100,1,850,2,0
2,1,1560,1560,2505599,2505600,3,600,100,2,1161,2,0
2,2,2820,1560,2851199,2851200,1,1200,200,3,9480,3,0
2,7,7182,2802,2159999,2160000,1,950,100,2,8716,2,0
2,2,8100,4140,2678399,2678400,1,600,100,1,600,4,0
2,1,3900,3900,2073599,2073600,1,849,100,1,3150,3,0
2,7,7182,2802,2073599,2073600,1,1149,100,1,4150,3,0
2,2,4020,3960,2332799,2332800,1,699,70,1,6400,3,0
2,1,1560,1560,1555199,1555200,3,120,1,2,10500,6,0
2,1,1560,1560,2246399,2246400,0,1149,100,1,3450,3,0
2,2,6764,3960,1900799,1900800,2,600,100,1,426,7,0
2,1,16500,16500,1727999,1728000,1,600,100,2,987,5,0
2,2,6764,3960,2332799,2332800,0,600,100,2,5123,3,0
2,1,1560,1560,2073599,2073600,1,950,100,4,4209,3,0
2,6,4380,1920,2246399,2246400,0,950,100,1,2450,3,0
2,1,1560,1560,1555199,1555200,1,950,100,1,2450,2,0
2,1,16500,16500,1900799,1900800,0,550,50,1,2700,4,0
2,1,3900,3900,2159999,2160000,0,600,100,1,600,2,0
2,1,3900,3900,1900799,1900800,0,600,100,1,4426,4,0
2,1,1560,1560,1209599,1209600,4,950,100,1,10950,3,0
2,2,3720,2160,1727999,1728000,5,600,100,1,387,7,0
2,0,0,0,1209599,1209600,0,849,100,1,850,3,0
2,2,6764,3960,1727999,1728000,1,600,100,1,600,11,0
2,1,1560,1560,1555199,1555200,1,1149,100,1,2650,2,0
2,2,2760,1560,950399,950400,2,1149,100,1,2700,2,0
2,0,0,0,431999,432000,5,1299,200,2,4509,2,0
2,1,3900,3900,1209599,1209600,0,600,100,1,2900,4,0
2,0,0,0,259199,259200,1,1149,100,1,4250,3,0
2,2,3660,2100,1036799,1036800,2,600,100,1,1190,3,0
2,0,0,0,691199,691200,1,849,100,1,4219,5,1
2,1,1560,1560,950399,950400,4,1299,200,1,4300,3,0
2,1,3900,3900,1036799,1036800,3,849,100,1,1600,4,0
2,0,0,0,259199,259200,4,600,100,1,58,3,0
2,0,0,0,259199,259200,0,1149,100,1,8150,3,0
2,0,0,0,604799,604800,0,600,100,2,4800,2,0
2,0,0,0,345599,345600,2,1500,300,1,7500,3,0
2,0,0,0,345599,345600,0,1149,100,2,5550,3,0
2,0,0,0,259199,259200,2,1299,200,1,8300,4,0
2,2,23520,23460,394182639,353462400,0,650,100,2,2000,1,0
2,1,23460,23460,345041112,340948043,0,600,100,5,1665,0,0
2,1,23460,23460,345113143,228247515,0,880,50,3,3100,0,0
2,1,23460,23460,343739127,15379200,6,849,100,4,8056,5,0
2,1,23460,23460,343474787,341803469,0,770,25,2,1540,0,0
2,1,23460,23460,389880744,273941016,0,770,25,2,1550,1,0
2,2,26215,23460,340272926,329280287,0,880,50,2,1760,5,0
2,2,26215,23460,339663051,284755398,0,990,100,2,1980,6,0
2,1,23460,23460,337777494,192931200,0,880,50,2,1760,1,0
2,6,39660,26040,339847502,324000000,0,500,50,2,1500,1,0
2,2,49860,49860,329459137,213580800,0,500,50,2,1000,2,0
2,1,23460,23460,338027511,337079509,0,600,100,2,1000,1,0
2,2,26215,23460,339672186,338924285,0,770,25,2,1540,1,0
2,1,23460,23460,337435288,334539935,0,770,25,2,1540,1,0
2,1,23460,23460,337431407,341203231,0,770,25,2,1520,0,0
2,2,26215,23460,337423682,283818100,0,880,50,2,1760,0,0
2,1,23460,23460,337258629,327801253,0,1000,200,2,2400,2,0
2,1,23460,23460,336802126,315446400,0,650,100,2,1450,3,0
2,2,25200,25200,336048552,315446400,0,500,50,2,1540,0,0
2,1,23460,23460,335618139,249955200,0,500,50,2,1000,2,0
2,1,23460,23460,331900383,255227757,0,880,50,1,880,2,0
2,1,23460,23460,335187837,301533880,0,880,50,2,1760,2,0
2,2,26215,23460,334997216,199644210,1,999,100,3,2970,0,0
2,1,23460,23460,334666628,316146600,0,500,50,2,1000,1,0
2,1,23460,23460,334403932,326246400,0,1000,200,2,2391,2,0
2,1,23460,23460,333713097,329132389,0,880,50,3,3000,1,0
2,1,23460,23460,334154200,332286394,0,770,25,1,770,1,0
2,1,23460,23460,333536838,326073600,0,500,50,2,1000,1,0
2,1,23460,23460,333450682,299808000,0,650,100,0,0,0,0
2,1,23460,23460,333095479,304996062,5,999,100,3,2200,3,0
